submission_id,ID,QUD,RT,age,block,botresponse,comments,competence,condition,critical_question,education,endTime,exp_condition,experiment_id,gender,languages,main_type,optionLeft,optionRight,prior,prompt,question,relevance,response,startDate,startTime,test_question,timeSpent,title,trial_name,trial_number
1836,2,"Brad is notorious for his shabby clothes. His friends Gina and Mandy make frequent jokes about it, much to Brad's distress. Brad has a date next week, and Gina heard that he finally went shopping the other day.",6941,33,test_question3,elizabeth,NA,0,test,NA,Graduated High School,1616579557081,hlh,58,female,English,xor,certainly false,certainly true,1,<b>Gina and Mandy have know each other since kindergarden.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,9,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,test_uncertain2,31.228983333333332,Brad's clothes,xor_question,38
1836,2,"Brad is notorious for his shabby clothes. His friends Gina and Mandy make frequent jokes about it, much to Brad's distress. Brad has a date next week, and Gina heard that he finally went shopping the other day.",8577,33,test_question4,elizabeth,NA,0,test,NA,Graduated High School,1616579557081,hlh,58,female,English,xor,certainly false,certainly true,1,<b>Brad spent money on clothes the other day.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,test_true2,31.228983333333332,Brad's clothes,xor_question,39
1836,2,"Brad is notorious for his shabby clothes. His friends Gina and Mandy make frequent jokes about it, much to Brad's distress. Brad has a date next week, and Gina heard that he finally went shopping the other day.",18659,33,xor,elizabeth,NA,0,critical,<b>Gina tells Mandy: 'Brad bought a sweater or a pair of jeans.'</b>,Graduated High School,1616579557081,hlh,58,female,English,xor,certainly false,certainly true,1,<b>From what Gina said we may conclude that Brad did not buy both a sweater and a pair of jeans.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,88,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Brad's clothes,xor_question,40
1836,2,"Brad is notorious for his shabby clothes. His friends Gina and Mandy make frequent jokes about it, much to Brad's distress. Brad has a date next week, and Gina heard that he finally went shopping the other day.",7176,33,comp,elizabeth,NA,0,critical,<b>Gina tells Mandy: 'Brad bought a sweater or a pair of jeans.'</b>,Graduated High School,1616579557081,hlh,58,female,English,xor,certainly false,certainly true,1,<b>Gina knows whether Brad bought both a sweater and a pair of jeans.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Brad's clothes,xor_question,41
1836,2,"Brad is notorious for his shabby clothes. His friends Gina and Mandy make frequent jokes about it, much to Brad's distress. Brad has a date next week, and Gina heard that he finally went shopping the other day.",8319,33,rel,elizabeth,NA,0,critical,<b>Gina tells Mandy: 'Brad bought a sweater or a pair of jeans.'</b>,Graduated High School,1616579557081,hlh,58,female,English,xor,certainly false,certainly true,1,<b>It is important for Mandy to know whether Brad bought both a sweater and a pair of jeans.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,28,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Brad's clothes,xor_question,42
1836,1,"Mary, who is working as a teacher at a primary school in London, arrives at the school early in the morning. In the entrance hall she meets the headmaster whom the parents inform if the children are ill.",130229,33,test_question1,elizabeth,NA,1,test,NA,Graduated High School,1616579557081,hhl,58,female,English,some,certainly false,certainly true,0,<b>The headmaster's name is Mr. Robert.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,8,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,test_uncertain,31.228983333333332,Teacher problems,xor_question,43
1836,1,"Mary, who is working as a teacher at a primary school in London, arrives at the school early in the morning. In the entrance hall she meets the headmaster whom the parents inform if the children are ill.",6772,33,comp,elizabeth,NA,1,critical,NA,Graduated High School,1616579557081,hhl,58,female,English,some,certainly false,certainly true,0,<b>The headmaster knows whether all of the children are ill.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,92,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Teacher problems,xor_question,44
1836,1,"Mary, who is working as a teacher at a primary school in London, arrives at the school early in the morning. In the entrance hall she meets the headmaster whom the parents inform if the children are ill.",5633,33,pri,elizabeth,NA,1,critical,NA,Graduated High School,1616579557081,hhl,58,female,English,some,certainly false,certainly true,0,"<b>If at least some of the children are ill, then all of the children are ill.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Teacher problems,xor_question,45
1836,1,"Mary, who is working as a teacher at a primary school in London, arrives at the school early in the morning. In the entrance hall she meets the headmaster whom the parents inform if the children are ill.",15180,33,rel,elizabeth,NA,1,critical,NA,Graduated High School,1616579557081,hhl,58,female,English,some,certainly false,certainly true,0,<b>It is important for Mary to know whether all of the children are ill.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,85,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Teacher problems,xor_question,46
1836,1,"Mary, who is working as a teacher at a primary school in London, arrives at the school early in the morning. In the entrance hall she meets the headmaster whom the parents inform if the children are ill.",8324,33,test_question2,elizabeth,NA,1,test,NA,Graduated High School,1616579557081,hhl,58,female,English,some,certainly false,certainly true,0,<b>Mary's students are in college. </b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,test_false1,31.228983333333332,Teacher problems,xor_question,47
1836,1,"Mary, who is working as a teacher at a primary school in London, arrives at the school early in the morning. In the entrance hall she meets the headmaster whom the parents inform if the children are ill.",10800,33,test_question3,elizabeth,NA,1,test,NA,Graduated High School,1616579557081,hhl,58,female,English,some,certainly false,certainly true,0,<b>Mary has to get up early for work.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,19,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,test_true1,31.228983333333332,Teacher problems,xor_question,48
1836,1,"Mary, who is working as a teacher at a primary school in London, arrives at the school early in the morning. In the entrance hall she meets the headmaster whom the parents inform if the children are ill.",4860,33,test_question4,elizabeth,NA,1,test,NA,Graduated High School,1616579557081,hhl,58,female,English,some,certainly false,certainly true,0,<b>Mary is a teacher.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,test_true,31.228983333333332,Teacher problems,xor_question,49
1836,1,"Mary, who is working as a teacher at a primary school in London, arrives at the school early in the morning. In the entrance hall she meets the headmaster whom the parents inform if the children are ill.",8257,33,some,elizabeth,NA,1,critical,<b>He tells her: 'Some of the children in your class are ill today.'</b>,Graduated High School,1616579557081,hhl,58,female,English,some,certainly false,certainly true,0,<b>From what the headmaster said we may conclude that not all of the children are ill.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Teacher problems,xor_question,50
1836,1,"Mary, who is working as a teacher at a primary school in London, arrives at the school early in the morning. In the entrance hall she meets the headmaster whom the parents inform if the children are ill.",4421,33,comp,elizabeth,NA,1,critical,<b>He tells her: 'Some of the children in your class are ill today.'</b>,Graduated High School,1616579557081,hhl,58,female,English,some,certainly false,certainly true,0,<b>The headmaster knows whether all of the children are ill.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Teacher problems,xor_question,51
1836,1,"Mary, who is working as a teacher at a primary school in London, arrives at the school early in the morning. In the entrance hall she meets the headmaster whom the parents inform if the children are ill.",6616,33,rel,elizabeth,NA,1,critical,<b>He tells her: 'Some of the children in your class are ill today.'</b>,Graduated High School,1616579557081,hhl,58,female,English,some,certainly false,certainly true,0,<b>It is important for Mary to know whether all of the children are ill.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Teacher problems,xor_question,52
1836,3,"Many people came to Carl's garden party yesterday, including his ex-wives Sue and Mary. It was terribly crowded everywhere. For most of the evening, John helped out Carl's wife in the kitchen where it was much more quiet during most of the party.",170714,33,test_question1,elizabeth,NA,0,test,NA,Graduated High School,1616579557081,hll,58,female,English,xor,certainly false,certainly true,0,<b>John secretly has a crush on Carl's wife.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,11,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,test_uncertain2,31.228983333333332,Carl's party,xor_question,53
1836,3,"Many people came to Carl's garden party yesterday, including his ex-wives Sue and Mary. It was terribly crowded everywhere. For most of the evening, John helped out Carl's wife in the kitchen where it was much more quiet during most of the party.",7729,33,comp,elizabeth,NA,0,critical,NA,Graduated High School,1616579557081,hll,58,female,English,xor,certainly false,certainly true,0,<b>John knows whether Carl danced passionately with both Sue and Mary.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,5,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Carl's party,xor_question,54
1836,3,"Many people came to Carl's garden party yesterday, including his ex-wives Sue and Mary. It was terribly crowded everywhere. For most of the evening, John helped out Carl's wife in the kitchen where it was much more quiet during most of the party.",10232,33,rel,elizabeth,NA,0,critical,NA,Graduated High School,1616579557081,hll,58,female,English,xor,certainly false,certainly true,0,<b>It is important for Carl's wife to know whether Carl danced passionately with both Sue and Mary.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Carl's party,xor_question,55
1836,3,"Many people came to Carl's garden party yesterday, including his ex-wives Sue and Mary. It was terribly crowded everywhere. For most of the evening, John helped out Carl's wife in the kitchen where it was much more quiet during most of the party.",8843,33,pri,elizabeth,NA,0,critical,NA,Graduated High School,1616579557081,hll,58,female,English,xor,certainly false,certainly true,0,"<b>If Carl danced passionately with Mary, it is likely that he also danced passionately with Sue.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,35,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Carl's party,xor_question,56
1836,3,"Many people came to Carl's garden party yesterday, including his ex-wives Sue and Mary. It was terribly crowded everywhere. For most of the evening, John helped out Carl's wife in the kitchen where it was much more quiet during most of the party.",5044,33,pri,elizabeth,NA,0,critical,NA,Graduated High School,1616579557081,hll,58,female,English,xor,certainly false,certainly true,0,"<b>If Carl danced passionately with Sue, it is likely that he also danced passionately with Mary.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,38,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Carl's party,xor_question,57
1836,3,"Many people came to Carl's garden party yesterday, including his ex-wives Sue and Mary. It was terribly crowded everywhere. For most of the evening, John helped out Carl's wife in the kitchen where it was much more quiet during most of the party.",11387,33,test_question2,elizabeth,NA,0,test,NA,Graduated High School,1616579557081,hll,58,female,English,xor,certainly false,certainly true,0,<b>Carl's wife liked the music very much.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,50,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,test_uncertain,31.228983333333332,Carl's party,xor_question,58
1836,3,"Many people came to Carl's garden party yesterday, including his ex-wives Sue and Mary. It was terribly crowded everywhere. For most of the evening, John helped out Carl's wife in the kitchen where it was much more quiet during most of the party.",10908,33,test_question3,elizabeth,NA,0,test,NA,Graduated High School,1616579557081,hll,58,female,English,xor,certainly false,certainly true,0,<b>John is Sue's husband.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,49,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,test_false1,31.228983333333332,Carl's party,xor_question,59
1836,3,"Many people came to Carl's garden party yesterday, including his ex-wives Sue and Mary. It was terribly crowded everywhere. For most of the evening, John helped out Carl's wife in the kitchen where it was much more quiet during most of the party.",8222,33,test_question4,elizabeth,NA,0,test,NA,Graduated High School,1616579557081,hll,58,female,English,xor,certainly false,certainly true,0,<b>Carl is married.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,test_true1,31.228983333333332,Carl's party,xor_question,60
1836,3,"Many people came to Carl's garden party yesterday, including his ex-wives Sue and Mary. It was terribly crowded everywhere. For most of the evening, John helped out Carl's wife in the kitchen where it was much more quiet during most of the party.",62061,33,xor,elizabeth,NA,0,critical,<b>Afterwards John told Carl's wife: 'Carl danced passionately with Sue or Mary.'</b>,Graduated High School,1616579557081,hll,58,female,English,xor,certainly false,certainly true,0,<b>From what John said we may conclude that Carl did not dance passionately with both Sue and Mary.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,69,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Carl's party,xor_question,61
1836,3,"Many people came to Carl's garden party yesterday, including his ex-wives Sue and Mary. It was terribly crowded everywhere. For most of the evening, John helped out Carl's wife in the kitchen where it was much more quiet during most of the party.",9578,33,comp,elizabeth,NA,0,critical,<b>Afterwards John told Carl's wife: 'Carl danced passionately with Sue or Mary.'</b>,Graduated High School,1616579557081,hll,58,female,English,xor,certainly false,certainly true,0,<b>John knows whether Carl danced passionately with both Sue and Mary.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,86,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Carl's party,xor_question,62
1836,3,"Many people came to Carl's garden party yesterday, including his ex-wives Sue and Mary. It was terribly crowded everywhere. For most of the evening, John helped out Carl's wife in the kitchen where it was much more quiet during most of the party.",16938,33,rel,elizabeth,NA,0,critical,<b>Afterwards John told Carl's wife: 'Carl danced passionately with Sue or Mary.'</b>,Graduated High School,1616579557081,hll,58,female,English,xor,certainly false,certainly true,0,<b>It is important for Carl's wife to know whether Carl danced passionately with both Sue and Mary.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,28,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Carl's party,xor_question,63
1836,0,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room and are making a list of things they still need to get. The room should be cozy and friendly. Jamie comes back into the room, carrying a box with books Jamie received from his father.",72940,33,test_question1,elizabeth,NA,1,test,NA,Graduated High School,1616579557081,hhh,58,female,English,some,certainly false,certainly true,1,<b>There are going to be books in the common room. </b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,80,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,test_true1,31.228983333333332,Youth hostel,xor_question,64
1836,0,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room and are making a list of things they still need to get. The room should be cozy and friendly. Jamie comes back into the room, carrying a box with books Jamie received from his father.",7948,33,comp,elizabeth,NA,1,critical,NA,Graduated High School,1616579557081,hhh,58,female,English,some,certainly false,certainly true,1,<b>Jamie knows whether all of the books are meant for use in the common room.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Youth hostel,xor_question,65
1836,0,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room and are making a list of things they still need to get. The room should be cozy and friendly. Jamie comes back into the room, carrying a box with books Jamie received from his father.",8570,33,pri,elizabeth,NA,1,critical,NA,Graduated High School,1616579557081,hhh,58,female,English,some,certainly false,certainly true,1,"<b>If at least some of the books are meant for use in the common room, then all of the books are meant for use in the common room.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,63,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Youth hostel,xor_question,66
1836,0,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room and are making a list of things they still need to get. The room should be cozy and friendly. Jamie comes back into the room, carrying a box with books Jamie received from his father.",6558,33,rel,elizabeth,NA,1,critical,NA,Graduated High School,1616579557081,hhh,58,female,English,some,certainly false,certainly true,1,<b>It is important for Hannah to know whether all of the books are meant for use in the common room.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,76,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Youth hostel,xor_question,67
1836,0,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room and are making a list of things they still need to get. The room should be cozy and friendly. Jamie comes back into the room, carrying a box with books Jamie received from his father.",5097,33,test_question2,elizabeth,NA,1,test,NA,Graduated High School,1616579557081,hhh,58,female,English,some,certainly false,certainly true,1,<b>Jamie's father also donated magazines.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,50,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,test_uncertain,31.228983333333332,Youth hostel,xor_question,68
1836,0,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room and are making a list of things they still need to get. The room should be cozy and friendly. Jamie comes back into the room, carrying a box with books Jamie received from his father.",4024,33,test_question3,elizabeth,NA,1,test,NA,Graduated High School,1616579557081,hhh,58,female,English,some,certainly false,certainly true,1,<b>Hannah and Jamie want to open a hostel.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,test_true,31.228983333333332,Youth hostel,xor_question,69
1836,0,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room and are making a list of things they still need to get. The room should be cozy and friendly. Jamie comes back into the room, carrying a box with books Jamie received from his father.",6473,33,test_question4,elizabeth,NA,1,test,NA,Graduated High School,1616579557081,hhh,58,female,English,some,certainly false,certainly true,1,<b>Hannah and Jamie want to open a bar.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,16,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,test_false1,31.228983333333332,Youth hostel,xor_question,70
1836,0,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room and are making a list of things they still need to get. The room should be cozy and friendly. Jamie comes back into the room, carrying a box with books Jamie received from his father.",10906,33,some,elizabeth,NA,1,critical,<b>Jamie says: 'Some of the books are meant for use in the common room.'</b>,Graduated High School,1616579557081,hhh,58,female,English,some,certainly false,certainly true,1,<b>From what Jamie said we may conclude that not all of the books are meant for use in the common room.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Youth hostel,xor_question,71
1836,0,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room and are making a list of things they still need to get. The room should be cozy and friendly. Jamie comes back into the room, carrying a box with books Jamie received from his father.",5245,33,comp,elizabeth,NA,1,critical,<b>Jamie says: 'Some of the books are meant for use in the common room.'</b>,Graduated High School,1616579557081,hhh,58,female,English,some,certainly false,certainly true,1,<b>Jamie knows whether all of the books are meant for use in the common room.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,92,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Youth hostel,xor_question,72
1836,0,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room and are making a list of things they still need to get. The room should be cozy and friendly. Jamie comes back into the room, carrying a box with books Jamie received from his father.",4618,33,rel,elizabeth,NA,1,critical,<b>Jamie says: 'Some of the books are meant for use in the common room.'</b>,Graduated High School,1616579557081,hhh,58,female,English,some,certainly false,certainly true,1,<b>It is important for Hannah to know whether all of the books are meant for use in the common room.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,82,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Youth hostel,xor_question,73
1836,6,"Kevin, Cory and Joshua are 7-year-olds from the same neighborhood. They are friends but argue a lot. Yesterday Joshua, who has very strict parents who usually make him do chores before he can go out, was later than usual to arrive at their hang-out. Kevin thinks that Joshua doesn’t like to play with them anymore.",47772,33,test_question1,elizabeth,NA,0,test,NA,Graduated High School,1616579557081,llh,58,female,English,xor,certainly false,certainly true,1,"<b>Kevin, Cory and Joshua do not like to hang out with girls.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,50,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,test_uncertain,31.228983333333332,Joshua's delay,xor_question,74
1836,6,"Kevin, Cory and Joshua are 7-year-olds from the same neighborhood. They are friends but argue a lot. Yesterday Joshua, who has very strict parents who usually make him do chores before he can go out, was later than usual to arrive at their hang-out. Kevin thinks that Joshua doesn’t like to play with them anymore.",11684,33,rel,elizabeth,NA,0,critical,NA,Graduated High School,1616579557081,llh,58,female,English,xor,certainly false,certainly true,1,<b>It is important for Kevin to know whether Joshua had to both clean his room and do his homework before coming to the hang-out.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,24,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Joshua's delay,xor_question,75
1836,6,"Kevin, Cory and Joshua are 7-year-olds from the same neighborhood. They are friends but argue a lot. Yesterday Joshua, who has very strict parents who usually make him do chores before he can go out, was later than usual to arrive at their hang-out. Kevin thinks that Joshua doesn’t like to play with them anymore.",10514,33,pri,elizabeth,NA,0,critical,NA,Graduated High School,1616579557081,llh,58,female,English,xor,certainly false,certainly true,1,"<b>If Joshua had to clean is room, it is likely that he also had to do his homework before coming to the hang-out.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,66,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Joshua's delay,xor_question,76
1836,6,"Kevin, Cory and Joshua are 7-year-olds from the same neighborhood. They are friends but argue a lot. Yesterday Joshua, who has very strict parents who usually make him do chores before he can go out, was later than usual to arrive at their hang-out. Kevin thinks that Joshua doesn’t like to play with them anymore.",7814,33,pri,elizabeth,NA,0,critical,NA,Graduated High School,1616579557081,llh,58,female,English,xor,certainly false,certainly true,1,"<b>If Joshua had to do his homework, it is likely that he also had to clean his room before coming to the hang-out.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,33,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Joshua's delay,xor_question,77
1836,6,"Kevin, Cory and Joshua are 7-year-olds from the same neighborhood. They are friends but argue a lot. Yesterday Joshua, who has very strict parents who usually make him do chores before he can go out, was later than usual to arrive at their hang-out. Kevin thinks that Joshua doesn’t like to play with them anymore.",6120,33,comp,elizabeth,NA,0,critical,NA,Graduated High School,1616579557081,llh,58,female,English,xor,certainly false,certainly true,1,<b>Cory knows whether Joshua had to both clean his room and do his homework before coming to the hang-out.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,31,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Joshua's delay,xor_question,78
1836,6,"Kevin, Cory and Joshua are 7-year-olds from the same neighborhood. They are friends but argue a lot. Yesterday Joshua, who has very strict parents who usually make him do chores before he can go out, was later than usual to arrive at their hang-out. Kevin thinks that Joshua doesn’t like to play with them anymore.",9977,33,test_question2,elizabeth,NA,0,test,NA,Graduated High School,1616579557081,llh,58,female,English,xor,certainly false,certainly true,1,<b>Kevin already finished his homework for today.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,65,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,test_uncertain1,31.228983333333332,Joshua's delay,xor_question,79
1836,6,"Kevin, Cory and Joshua are 7-year-olds from the same neighborhood. They are friends but argue a lot. Yesterday Joshua, who has very strict parents who usually make him do chores before he can go out, was later than usual to arrive at their hang-out. Kevin thinks that Joshua doesn’t like to play with them anymore.",6809,33,test_question3,elizabeth,NA,0,test,NA,Graduated High School,1616579557081,llh,58,female,English,xor,certainly false,certainly true,1,<b>Kevin and Cory expected Joshua to arrive earlier.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,77,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,test_true,31.228983333333332,Joshua's delay,xor_question,80
1836,6,"Kevin, Cory and Joshua are 7-year-olds from the same neighborhood. They are friends but argue a lot. Yesterday Joshua, who has very strict parents who usually make him do chores before he can go out, was later than usual to arrive at their hang-out. Kevin thinks that Joshua doesn’t like to play with them anymore.",5069,33,test_question4,elizabeth,NA,0,test,NA,Graduated High School,1616579557081,llh,58,female,English,xor,certainly false,certainly true,1,<b>Joshua's parents don't allow him to play before doing his chores.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,test_true2,31.228983333333332,Joshua's delay,xor_question,81
1836,6,"Kevin, Cory and Joshua are 7-year-olds from the same neighborhood. They are friends but argue a lot. Yesterday Joshua, who has very strict parents who usually make him do chores before he can go out, was later than usual to arrive at their hang-out. Kevin thinks that Joshua doesn’t like to play with them anymore.",17305,33,xor,elizabeth,NA,0,critical,<b>Cory says to Kevin: 'Joshua had to clean his room or do his homework.'</b>,Graduated High School,1616579557081,llh,58,female,English,xor,certainly false,certainly true,1,<b>From what Cory said we may conclude that Joshua did not have to both clean his room and do his homework.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,78,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Joshua's delay,xor_question,82
1836,6,"Kevin, Cory and Joshua are 7-year-olds from the same neighborhood. They are friends but argue a lot. Yesterday Joshua, who has very strict parents who usually make him do chores before he can go out, was later than usual to arrive at their hang-out. Kevin thinks that Joshua doesn’t like to play with them anymore.",14105,33,rel,elizabeth,NA,0,critical,<b>Cory says to Kevin: 'Joshua had to clean his room or do his homework.'</b>,Graduated High School,1616579557081,llh,58,female,English,xor,certainly false,certainly true,1,<b>It is important for Kevin to know whether Joshua had to both clean his room and do his homework before coming to the hang-out.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,37,Wed Mar 24 2021 09:21:23 GMT+0000 (Greenwich Mean Time),1616577683342,no,31.228983333333332,Joshua's delay,xor_question,83
