subj,trigger,target,Predictors,Predictor_response,prior_categorization,Prior categorization,Trigger
subj_52,or,1.8507947756044285,Prior,0.41077406451528153,1,high,Or
subj_52,some,1.3370054568933156,Competence,1.0218978587541574,1,high,Some
subj_52,some,1.3370054568933156,Relevance,0.8912564760352906,1,high,Some
subj_52,some,1.3370054568933156,Prior,-2.396549934839503,0,low,Some
subj_52,or,-0.6610433014070951,Competence,1.3704896164865714,1,high,Or
subj_52,or,-0.6610433014070951,Relevance,1.236079699275794,1,high,Or
subj_52,or,-0.6610433014070951,Prior,0.5023891913355226,1,high,Or
subj_52,some,-0.054162838919173395,Competence,0.25194232735308875,1,high,Some
subj_52,some,-0.054162838919173395,Relevance,0.11595461844681247,1,high,Some
subj_52,some,-0.054162838919173395,Prior,0.8298770426270146,1,high,Some
subj_53,or,0.35748821020025806,Competence,-0.37537750402565445,0,low,Or
subj_53,or,0.35748821020025806,Relevance,0.22679512880086827,1,high,Or
subj_53,or,0.35748821020025806,Prior,-0.446878998318783,0,low,Or
subj_53,some,-0.3675700846503778,Competence,0.5540664079557102,1,high,Some
subj_53,some,-0.3675700846503778,Relevance,-1.2472146069094339,0,low,Some
subj_53,some,-0.3675700846503778,Prior,-0.1084267292156643,0,low,Some
subj_53,or,-2.1922508618332603,Competence,0.8248816804140039,1,high,Or
subj_53,or,-2.1922508618332603,Relevance,-0.476287861615362,0,low,Or
subj_53,or,-2.1922508618332603,Prior,1.497898667388936,1,high,Or
subj_53,some,0.48109697478358926,Competence,-0.6113763636256839,0,low,Some
subj_53,some,0.48109697478358926,Relevance,1.342361449875683,1,high,Some
subj_53,some,0.48109697478358926,Prior,-0.6791356577886584,0,low,Some
subj_53,or,-0.2671474828620559,Competence,-1.5449561112734087,0,low,Or
subj_53,or,-0.2671474828620559,Relevance,-0.7498242492906895,0,low,Or
subj_53,or,-0.2671474828620559,Prior,0.36486453097745575,1,high,Or
subj_53,some,-1.8997305142343053,Competence,0.07484516847818283,1,high,Some
subj_53,some,-1.8997305142343053,Relevance,-0.3510126766598679,0,low,Some
subj_53,some,-1.8997305142343053,Prior,1.1968941175034653,1,high,Some
subj_53,or,-0.6263021679046937,Competence,-0.5845290410920349,0,low,Or
subj_53,or,-0.6263021679046937,Relevance,-0.3447889318059243,0,low,Or
subj_53,or,-0.6263021679046937,Prior,-0.2598335422270254,0,low,Or
subj_53,some,0.5490453614188756,Competence,1.662445763168885,1,high,Some
subj_53,some,0.5490453614188756,Relevance,1.5999717476047264,1,high,Some
subj_53,some,0.5490453614188756,Prior,-1.5653823883197262,0,low,Some
subj_54,or,1.8658470803401177,Competence,0.9834185504297795,1,high,Or
subj_54,or,1.8658470803401177,Relevance,-0.22609301912769278,0,low,Or
subj_54,or,1.8658470803401177,Prior,-1.7985815031689192,0,low,Or
subj_54,some,-1.319969810006343,Competence,-1.0612174114191149,0,low,Some
subj_54,some,-1.319969810006343,Relevance,0.9295078016667584,1,high,Some
subj_54,some,-1.319969810006343,Prior,-0.8338044614557645,0,low,Some
subj_54,or,0.8118488939451061,Competence,-0.1564294825745522,0,low,Or
subj_54,or,0.8118488939451061,Relevance,-1.288849527803618,0,low,Or
subj_54,or,0.8118488939451061,Prior,-0.3911050990116626,0,low,Or
subj_54,some,-0.36754100919288696,Competence,0.5019944261114365,1,high,Some
subj_54,some,-0.36754100919288696,Relevance,-0.640659711402252,0,low,Some
subj_54,some,-0.36754100919288696,Prior,0.5418363235826008,1,high,Some
subj_54,or,-0.8290944643833,Competence,-0.32093254442416763,0,low,Or
subj_54,or,-0.8290944643833,Relevance,-0.11478698162674197,0,low,Or
subj_54,or,-0.8290944643833,Prior,-0.2624601013967071,0,low,Or
subj_54,some,-1.5329198514145053,Competence,0.7081944818546082,1,high,Some
subj_54,some,-1.5329198514145053,Relevance,1.8594873325789323,1,high,Some
subj_54,some,-1.5329198514145053,Prior,0.9402534777571514,1,high,Some
subj_54,or,-1.1895683500301326,Competence,-1.7079431095497042,0,low,Or
subj_54,or,-1.1895683500301326,Relevance,0.19234624982463547,1,high,Or
subj_54,or,-1.1895683500301326,Prior,0.7546128629713591,1,high,Or
subj_54,some,-0.40557105243505587,Competence,1.0529150895717148,1,high,Some
subj_54,some,-0.40557105243505587,Relevance,-0.7109521441100214,0,low,Some
subj_54,some,-0.40557105243505587,Prior,1.049248500721942,1,high,Some
subj_55,or,-1.0861524273437189,Competence,-1.4356722571586122,0,low,Or
subj_55,or,-1.0861524273437189,Relevance,-1.5086907776625158,0,low,Or
subj_55,or,-1.0861524273437189,Prior,-1.1290744476408103,0,low,Or
subj_55,some,-0.2792419594944969,Competence,1.302241324792696,1,high,Some
subj_55,some,-0.2792419594944969,Relevance,0.09036667355576562,1,high,Some
subj_55,some,-0.2792419594944969,Prior,-1.2341477010037396,0,low,Some
subj_55,or,1.3235528534301133,Competence,-0.8179849596497855,0,low,Or
subj_55,or,1.3235528534301133,Relevance,0.9708830111390877,1,high,Or
subj_55,or,1.3235528534301133,Prior,0.6760821178085785,1,high,Or
subj_55,some,0.35916047601185863,Competence,0.46860232262487017,1,high,Some
subj_55,some,0.35916047601185863,Relevance,-0.8587568935437211,0,low,Some
subj_55,some,0.35916047601185863,Prior,0.8155529776459328,1,high,Some
subj_55,or,0.9869745376322396,Competence,1.1635148559725412,1,high,Or
subj_55,or,0.9869745376322396,Relevance,0.44978803459252625,1,high,Or
subj_55,or,0.9869745376322396,Prior,-0.6846995683266599,0,low,Or
subj_55,some,-0.43128064446584374,Competence,-0.6813264384934313,0,low,Some
subj_55,some,-0.43128064446584374,Relevance,-0.9061978270443468,0,low,Some
subj_55,some,-0.43128064446584374,Prior,1.202881597654784,1,high,Some
subj_55,or,0.027773900570574273,Competence,-0.5175447595035172,0,low,Or
subj_55,or,0.027773900570574273,Relevance,0.4023926716416613,1,high,Or
subj_55,or,0.027773900570574273,Prior,0.918885596531867,1,high,Or
subj_55,some,-0.12193474151971595,Competence,0.5181699114152386,1,high,Some
subj_55,some,-0.12193474151971595,Relevance,1.360215107321543,1,high,Some
subj_55,some,-0.12193474151971595,Prior,-0.5654805726699526,0,low,Some
subj_56,or,-0.122373177138952,Competence,-2.1172366824974365,0,low,Or
subj_56,or,-0.122373177138952,Relevance,0.5288991593287655,1,high,Or
subj_56,or,-0.122373177138952,Prior,-0.5904580829019186,0,low,Or
subj_56,some,0.07616952445883407,Competence,-0.04459458889451888,0,low,Some
subj_56,some,0.07616952445883407,Relevance,-0.6967660774836735,0,low,Some
subj_56,some,0.07616952445883407,Prior,1.6422812010371086,1,high,Some
subj_56,or,-0.6182404220472588,Competence,1.0066909227086258,1,high,Or
subj_56,or,-0.6182404220472588,Relevance,1.2473999852465418,1,high,Or
subj_56,or,-0.6182404220472588,Prior,-1.1647361746852407,0,low,Or
subj_56,some,0.8646850060517574,Competence,-0.707969291835349,0,low,Some
subj_56,some,0.8646850060517574,Relevance,0.0688713101798816,1,high,Some
subj_56,some,0.8646850060517574,Prior,0.4009146481628664,1,high,Some
subj_56,or,0.5631169429027695,Competence,0.3790733555637931,1,high,Or
subj_56,or,0.5631169429027695,Relevance,0.40568282001528555,1,high,Or
subj_56,or,0.5631169429027695,Prior,-1.1741948437942624,0,low,Or
subj_56,some,0.6586852515966861,Competence,0.5581019092530439,1,high,Some
subj_56,some,0.6586852515966861,Relevance,0.8144012821976397,1,high,Some
subj_56,some,0.6586852515966861,Prior,0.6382591234141303,1,high,Some
subj_56,or,-0.2352415117269849,Competence,0.7046502828527466,1,high,Or
subj_56,or,-0.2352415117269849,Relevance,-0.4626709952464179,0,low,Or
subj_56,or,-0.2352415117269849,Prior,0.680781616728391,1,high,Or
subj_56,some,-2.0661931354646703,Competence,0.2212840928490949,1,high,Some
subj_56,some,-2.0661931354646703,Relevance,-1.905817484238023,0,low,Some
subj_56,some,-2.0661931354646703,Prior,-0.4328474879610745,0,low,Some
subj_57,or,-0.14039349377902702,Competence,-0.08755304096740928,0,low,Or
subj_57,or,-0.14039349377902702,Relevance,0.37113110504596153,1,high,Or
subj_57,or,-0.14039349377902702,Prior,0.11295255826287719,1,high,Or
subj_57,some,0.010182674210942069,Competence,-0.03702759838044878,0,low,Some
subj_57,some,0.010182674210942069,Relevance,-0.6071219134245602,0,low,Some
subj_57,some,0.010182674210942069,Prior,-0.6959241914272218,0,low,Some
subj_57,or,-0.742177527116834,Competence,-1.0135009897280083,0,low,Or
subj_57,or,-0.742177527116834,Relevance,0.24497333921721942,1,high,Or
subj_57,or,-0.742177527116834,Prior,-0.6026906908946447,0,low,Or
subj_57,some,0.8134327161151342,Competence,0.8991399112926424,1,high,Some
subj_57,some,0.8134327161151342,Relevance,1.6318981559036563,1,high,Some
subj_57,some,0.8134327161151342,Prior,-1.0162598515177659,0,low,Some
subj_57,or,-0.037380441700586076,Competence,1.4185502923040716,1,high,Or
subj_57,or,-0.037380441700586076,Relevance,-1.4758678143918569,0,low,Or
subj_57,or,-0.037380441700586076,Prior,0.2404314033401965,1,high,Or
subj_57,some,-1.4226639223063278,Competence,0.4304635975089258,1,high,Some
subj_57,some,-1.4226639223063278,Relevance,0.9576849925237234,1,high,Some
subj_57,some,-1.4226639223063278,Prior,-0.6587601039807197,0,low,Some
subj_57,or,-2.519497478996736,Competence,-1.7165119621542153,0,low,Or
subj_57,or,-2.519497478996736,Relevance,-0.7113315290585374,0,low,Or
subj_57,or,-2.519497478996736,Prior,2.078982259370807,1,high,Or
subj_57,some,0.47427375702961005,Competence,0.10643979012444181,1,high,Some
subj_57,some,0.47427375702961005,Relevance,-0.41136633581560617,0,low,Some
subj_57,some,0.47427375702961005,Prior,0.5412686168464714,1,high,Some
subj_58,or,-0.579805678142159,Competence,-1.410122116291174,0,low,Or
subj_58,or,-0.579805678142159,Relevance,-1.6447092335145628,0,low,Or
subj_58,or,-0.579805678142159,Prior,-0.04571710087249106,0,low,Or
subj_58,some,1.8521201282447495,Competence,0.06524578418018498,1,high,Some
subj_58,some,1.8521201282447495,Relevance,-0.3372943342700278,0,low,Some
subj_58,some,1.8521201282447495,Prior,-0.35144615291225845,0,low,Some
subj_58,or,0.796138671473025,Competence,-0.3490906509788784,0,low,Or
subj_58,or,0.796138671473025,Relevance,1.0361459547577714,1,high,Or
subj_58,or,0.796138671473025,Prior,-1.616994132770342,0,low,Or
subj_58,some,0.10794831388048093,Competence,0.7271048426327665,1,high,Some
subj_58,some,0.10794831388048093,Relevance,-1.202691593614293,0,low,Some
subj_58,some,0.10794831388048093,Prior,0.6367156742199711,1,high,Some
subj_58,or,1.2715585808821452,Competence,1.7757960830174206,1,high,Or
subj_58,or,1.2715585808821452,Relevance,0.11819080935448621,1,high,Or
subj_58,or,1.2715585808821452,Prior,0.45943913980474704,1,high,Or
subj_58,some,1.6279837708573497,Competence,-0.41218205858884543,0,low,Some
subj_58,some,1.6279837708573497,Relevance,0.9786143422572363,1,high,Some
subj_58,some,1.6279837708573497,Prior,1.660235671647742,1,high,Some
subj_58,or,1.7971448971595303,Competence,0.4925296461420213,1,high,Or
subj_58,or,1.7971448971595303,Relevance,0.2647583708270067,1,high,Or
subj_58,or,1.7971448971595303,Prior,0.1817834765631467,1,high,Or
subj_58,some,-0.308170824472045,Competence,-0.8892815301134958,0,low,Some
subj_58,some,-0.308170824472045,Relevance,0.7869856842023831,1,high,Some
subj_58,some,-0.308170824472045,Prior,-0.924016575680515,0,low,Some
subj_59,or,0.7595324281010872,Competence,1.3721990272987006,1,high,Or
subj_59,or,0.7595324281010872,Relevance,-0.0012160254276417362,0,low,Or
subj_59,or,0.7595324281010872,Prior,0.49131489216247154,1,high,Or
subj_59,some,0.5880754486937517,Competence,-0.49730705547511894,0,low,Some
subj_59,some,0.5880754486937517,Relevance,-0.37309453702128254,0,low,Some
subj_59,some,0.5880754486937517,Prior,-2.022801346747828,0,low,Some
subj_59,or,1.6224768224121184,Competence,0.5220894988863024,1,high,Or
subj_59,or,1.6224768224121184,Relevance,-0.16062072951030273,0,low,Or
subj_59,or,1.6224768224121184,Prior,-0.6221162811399676,0,low,Or
subj_59,some,1.589767484537928,Competence,-0.27017880601973204,0,low,Some
subj_59,some,1.589767484537928,Relevance,0.6936410947262882,1,high,Some
subj_59,some,1.589767484537928,Prior,1.2214928845304958,1,high,Some
subj_59,or,0.13719689076825017,Competence,-0.263874476614066,0,low,Or
subj_59,or,0.13719689076825017,Relevance,-0.5259552527317275,0,low,Or
subj_59,or,0.13719689076825017,Prior,-0.18207832147199302,0,low,Or
subj_59,some,-0.5151752748344269,Competence,-0.7219039480922228,0,low,Some
subj_59,some,-0.5151752748344269,Relevance,-1.4238432340781768,0,low,Some
subj_59,some,-0.5151752748344269,Prior,-0.09869123034513144,0,low,Some
subj_59,or,-0.32076621660929594,Competence,-1.4711302910461577,0,low,Or
subj_59,or,-0.32076621660929594,Relevance,-0.2103273007396331,0,low,Or
subj_59,or,-0.32076621660929594,Prior,0.5379555540918242,1,high,Or
subj_59,some,0.7482123912936607,Competence,1.3301060510622944,1,high,Some
subj_59,some,0.7482123912936607,Relevance,2.001415984782476,1,high,Some
subj_59,some,0.7482123912936607,Prior,0.6749238489201286,1,high,Some
subj_60,or,-1.370705366506219,Competence,-0.938959450763381,0,low,Or
subj_60,or,-1.370705366506219,Relevance,-0.3994305725098174,0,low,Or
subj_60,or,-1.370705366506219,Prior,-0.3414299678474511,0,low,Or
subj_60,some,1.4169878348675533,Competence,2.0846724346981165,1,high,Some
subj_60,some,1.4169878348675533,Relevance,0.5377173528454536,1,high,Some
subj_60,some,1.4169878348675533,Prior,-1.4773830679093143,0,low,Some
subj_60,or,-0.17641637693687176,Competence,-0.6527579794558532,0,low,Or
subj_60,or,-0.17641637693687176,Relevance,-0.8338365735661836,0,low,Or
subj_60,or,-0.17641637693687176,Prior,0.5350526312411573,1,high,Or
subj_60,some,0.5145068954117482,Competence,-0.47258197315878325,0,low,Some
subj_60,some,0.5145068954117482,Relevance,1.6623600389690636,1,high,Some
subj_60,some,0.5145068954117482,Prior,0.3498311442889077,1,high,Some
subj_60,or,-0.843521144748206,Competence,0.7106146718404536,1,high,Or
subj_60,or,-0.843521144748206,Relevance,-1.6816271156364062,0,low,Or
subj_60,or,-0.843521144748206,Prior,-1.162179300217169,0,low,Or
subj_60,some,-0.09454047163766263,Competence,0.25232341378406425,1,high,Some
subj_60,some,-0.09454047163766263,Relevance,0.20445490813874495,1,high,Some
subj_60,some,-0.09454047163766263,Prior,-0.29353180055260936,0,low,Some
subj_60,or,-2.278143501247305,Competence,-0.3032695247516199,0,low,Or
subj_60,or,-2.278143501247305,Relevance,0.03990824212176429,1,high,Or
subj_60,or,-2.278143501247305,Prior,1.201510799205147,1,high,Or
subj_60,some,-0.9487809322665385,Competence,-0.6800415921929969,0,low,Some
subj_60,some,-0.9487809322665385,Relevance,0.47045371963738075,1,high,Some
subj_60,some,-0.9487809322665385,Prior,1.1881295617913317,1,high,Some
subj_61,or,0.40671899830685176,Competence,0.8665742303517072,1,high,Or
subj_61,or,0.40671899830685176,Relevance,-0.4000590107253134,0,low,Or
subj_61,or,0.40671899830685176,Prior,0.844034654954188,1,high,Or
subj_61,some,-0.28870542539838356,Competence,1.0246220163435813,1,high,Some
subj_61,some,-0.28870542539838356,Relevance,1.1696811574159234,1,high,Some
subj_61,some,-0.28870542539838356,Prior,1.1899037675524198,1,high,Some
subj_61,or,-0.7543733938894224,Competence,-0.08616863651372443,0,low,Or
subj_61,or,-0.7543733938894224,Relevance,-1.1332730993880158,0,low,Or
subj_61,or,-0.7543733938894224,Prior,-0.8064010599509456,0,low,Or
subj_61,some,0.18314786654766474,Competence,0.8812721705185698,1,high,Some
subj_61,some,0.18314786654766474,Relevance,0.19305638013801074,1,high,Some
subj_61,some,0.18314786654766474,Prior,-0.8430091835982437,0,low,Some
subj_61,or,-0.3972183864557951,Competence,-1.8674898887666993,0,low,Or
subj_61,or,-0.3972183864557951,Relevance,-0.013390552731059201,0,low,Or
subj_61,or,-0.3972183864557951,Prior,-0.6194239489066715,0,low,Or
subj_61,some,1.0098222697685086,Competence,-0.9446283093756417,0,low,Some
subj_61,some,1.0098222697685086,Relevance,-1.4303779872801907,0,low,Some
subj_61,some,1.0098222697685086,Prior,-0.97843201359107,0,low,Some
subj_61,or,-2.216397414259202,Competence,-0.05408841916433909,0,low,Or
subj_61,or,-2.216397414259202,Relevance,0.17434055287192377,1,high,Or
subj_61,or,-2.216397414259202,Prior,-0.24000309802732936,0,low,Or
subj_61,some,-0.9484628918377058,Competence,0.17990683660654633,1,high,Some
subj_61,some,-0.9484628918377058,Relevance,1.4400225596987213,1,high,Some
subj_61,some,-0.9484628918377058,Prior,1.4533308815676527,1,high,Some
subj_62,or,-0.46583859725014243,Competence,1.1423044195718506,1,high,Or
subj_62,or,-0.46583859725014243,Relevance,0.2089468878550118,1,high,Or
subj_62,or,-0.46583859725014243,Prior,-0.8418095006547377,0,low,Or
subj_62,some,0.08930587242432003,Competence,-0.6190306367800615,0,low,Some
subj_62,some,0.08930587242432003,Relevance,0.24840389887879763,1,high,Some
subj_62,some,0.08930587242432003,Prior,1.1348199040117648,1,high,Some
subj_62,or,-0.16242019907396327,Competence,-1.2828679503582114,0,low,Or
subj_62,or,-0.16242019907396327,Relevance,-1.0043653094594502,0,low,Or
subj_62,or,-0.16242019907396327,Prior,-0.3115026947668622,0,low,Or
subj_62,some,-1.0810017789952828,Competence,0.41432771426960024,1,high,Some
subj_62,some,-1.0810017789952828,Relevance,-0.5825767546742329,0,low,Some
subj_62,some,-1.0810017789952828,Prior,-1.231914350961717,0,low,Some
subj_62,or,0.2713021435560278,Competence,0.4400876835195043,1,high,Or
subj_62,or,0.2713021435560278,Relevance,1.330263471557261,1,high,Or
subj_62,or,0.2713021435560278,Prior,1.6715404441765795,1,high,Or
subj_62,some,-1.0223074513912187,Competence,-0.5060008718002676,0,low,Some
subj_62,some,-1.0223074513912187,Relevance,-1.4314327267918676,0,low,Some
subj_62,some,-1.0223074513912187,Prior,0.3841480323776866,1,high,Some
subj_62,or,0.7759721311579346,Competence,-1.0110193298043648,0,low,Or
subj_62,or,0.7759721311579346,Relevance,1.311980959580406,1,high,Or
subj_62,or,0.7759721311579346,Prior,-0.6506702193760676,0,low,Or
subj_62,some,0.8267033971303407,Competence,1.42219897138195,1,high,Some
subj_62,some,0.8267033971303407,Relevance,-0.08122042694592534,0,low,Some
subj_62,some,0.8267033971303407,Prior,-0.15461161480664642,0,low,Some
subj_63,or,-0.4366898234446054,Competence,-0.31845830210972265,0,low,Or
subj_63,or,-0.4366898234446054,Relevance,-0.08409032792536403,0,low,Or
subj_63,or,-0.4366898234446054,Prior,-0.4643287802972191,0,low,Or
subj_63,some,-2.039388955451411,Competence,0.06597963770830183,1,high,Some
subj_63,some,-2.039388955451411,Relevance,-1.0258324604219782,0,low,Some
subj_63,some,-2.039388955451411,Prior,0.3747817081449848,1,high,Some
subj_63,or,-0.7354940155032832,Competence,1.5544284670162287,1,high,Or
subj_63,or,-0.7354940155032832,Relevance,-0.6279475291050004,0,low,Or
subj_63,or,-0.7354940155032832,Prior,0.36412344729298163,1,high,Or
subj_63,some,-1.4172745108742273,Competence,0.10488743758808948,1,high,Some
subj_63,some,-1.4172745108742273,Relevance,-1.3038811023196195,0,low,Some
subj_63,some,-1.4172745108742273,Prior,1.6147727496688105,1,high,Some
subj_63,or,0.7752136208728059,Competence,1.0698725091932613,1,high,Or
subj_63,or,0.7752136208728059,Relevance,0.9971227670049984,1,high,Or
subj_63,or,0.7752136208728059,Prior,-1.1190280127129084,0,low,Or
subj_63,some,0.8981173211553988,Competence,0.09231878653090161,1,high,Some
subj_63,some,0.8981173211553988,Relevance,1.6457485803866672,1,high,Some
subj_63,some,0.8981173211553988,Prior,-0.5332714732496243,0,low,Some
subj_63,or,-1.2954009307246381,Competence,-1.3678149585767114,0,low,Or
subj_63,or,-1.2954009307246381,Relevance,0.020725608676302094,1,high,Or
subj_63,or,-1.2954009307246381,Prior,-1.1999965282604452,0,low,Or
subj_63,some,0.7571717093871188,Competence,-1.201213577350349,0,low,Some
subj_63,some,0.7571717093871188,Relevance,0.3781544637039945,1,high,Some
subj_63,some,0.7571717093871188,Prior,0.96294688941342,1,high,Some
subj_64,or,0.3434802680874654,Competence,-0.5973549884862531,0,low,Or
subj_64,or,0.3434802680874654,Relevance,-0.1200991802753051,0,low,Or
subj_64,or,0.3434802680874654,Prior,-0.6126304047884118,0,low,Or
subj_64,some,0.5565267539004175,Competence,0.35015939128540413,1,high,Some
subj_64,some,0.5565267539004175,Relevance,-0.3556890109094014,0,low,Some
subj_64,some,0.5565267539004175,Prior,-1.1742243077216201,0,low,Some
subj_64,or,-2.325550869273247,Competence,-0.8370464223914481,0,low,Or
subj_64,or,-2.325550869273247,Relevance,-0.32478555067863346,0,low,Or
subj_64,or,-2.325550869273247,Prior,0.45211694319633067,1,high,Or
subj_64,some,0.7339690312549425,Competence,0.2937589862977025,1,high,Some
subj_64,some,0.7339690312549425,Relevance,-0.15471696771112317,0,low,Some
subj_64,some,0.7339690312549425,Prior,-0.5685255035388949,0,low,Some
subj_64,or,0.2810036697607291,Competence,0.8155718512130846,1,high,Or
subj_64,or,0.2810036697607291,Relevance,0.39281578609638,1,high,Or
subj_64,or,0.2810036697607291,Prior,1.3391181448023017,1,high,Or
subj_64,some,-1.5960331976996187,Competence,-1.4640729241758497,0,low,Some
subj_64,some,-1.5960331976996187,Relevance,-1.1282986559440809,0,low,Some
subj_64,some,-1.5960331976996187,Prior,0.9918681471262345,1,high,Some
subj_64,or,-0.44063022838373334,Competence,-0.25251868815189865,0,low,Or
subj_64,or,-0.44063022838373334,Relevance,-0.5461804514131816,0,low,Or
subj_64,or,-0.44063022838373334,Prior,0.7478393187446654,1,high,Or
subj_64,some,2.813576104290637,Competence,1.6915027944092582,1,high,Some
subj_64,some,2.813576104290637,Relevance,2.2369540308353453,1,high,Some
subj_64,some,2.813576104290637,Prior,-1.1755623378206057,0,low,Some
subj_65,or,0.4578632931194205,Competence,-0.7424111742003344,0,low,Or
subj_65,or,0.4578632931194205,Relevance,0.5954641084947329,1,high,Or
subj_65,or,0.4578632931194205,Prior,1.692048098114663,1,high,Or
subj_65,some,0.07590631408710868,Competence,0.4180084152914819,1,high,Some
subj_65,some,0.07590631408710868,Relevance,-1.490524208516647,0,low,Some
subj_65,some,0.07590631408710868,Prior,-0.13004080564388645,0,low,Some
subj_65,or,-0.7129924167002956,Competence,1.404217518048404,1,high,Or
subj_65,or,-0.7129924167002956,Relevance,-0.10579989941044335,0,low,Or
subj_65,or,-0.7129924167002956,Prior,0.9702734407047505,1,high,Or
subj_65,some,0.4373196319074049,Competence,-1.3776204229418205,0,low,Some
subj_65,some,0.4373196319074049,Relevance,1.569730460799587,1,high,Some
subj_65,some,0.4373196319074049,Prior,-0.743999967051243,0,low,Some
subj_65,or,-1.2770915962025606,Competence,-0.7405419064072595,0,low,Or
subj_65,or,-1.2770915962025606,Relevance,-0.1651736725083618,0,low,Or
subj_65,or,-1.2770915962025606,Prior,-0.42506349613707034,0,low,Or
subj_65,some,-1.7909030404013344,Competence,-0.5698148884175369,0,low,Some
subj_65,some,-1.7909030404013344,Relevance,-0.7155656138449871,0,low,Some
subj_65,some,-1.7909030404013344,Prior,-1.051120793173924,0,low,Some
subj_65,or,-0.14287737382846555,Competence,0.4589398259791521,1,high,Or
subj_65,or,-0.14287737382846555,Relevance,0.9807268619119087,1,high,Or
subj_65,or,-0.14287737382846555,Prior,-0.9594348572939252,0,low,Or
subj_65,some,-0.4371739273418729,Competence,1.1492226326479136,1,high,Some
subj_65,some,-0.4371739273418729,Relevance,-0.6688580369257893,0,low,Some
subj_65,some,-0.4371739273418729,Prior,0.6473383804806352,1,high,Some
subj_66,or,-1.5377466670376392,Competence,-0.1349620534239909,0,low,Or
subj_66,or,-1.5377466670376392,Relevance,-0.8571293310833518,0,low,Or
subj_66,or,-1.5377466670376392,Prior,0.4298871320505829,1,high,Or
subj_66,some,-0.26935420357963125,Competence,-0.6112811156703724,0,low,Some
subj_66,some,-0.26935420357963125,Relevance,-1.6220479712731417,0,low,Some
subj_66,some,-0.26935420357963125,Prior,0.5103409679137911,1,high,Some
subj_66,or,-1.2597066339847531,Competence,-1.9967343433779825,0,low,Or
subj_66,or,-1.2597066339847531,Relevance,-0.4762040900253082,0,low,Or
subj_66,or,-1.2597066339847531,Prior,0.6274728105959999,1,high,Or
subj_66,some,0.49532548292288103,Competence,1.4103471617332533,1,high,Some
subj_66,some,0.49532548292288103,Relevance,0.21832711142643796,1,high,Some
subj_66,some,0.49532548292288103,Prior,-1.0786702285889,0,low,Some
subj_66,or,0.42160683144720346,Competence,0.6135858310424305,1,high,Or
subj_66,or,0.42160683144720346,Relevance,0.4022098269636526,1,high,Or
subj_66,or,0.42160683144720346,Prior,-0.6681927645914705,0,low,Or
subj_66,some,0.14484389154159966,Competence,0.006459315302681559,1,high,Some
subj_66,some,0.14484389154159966,Relevance,0.9893075205800969,1,high,Some
subj_66,some,0.14484389154159966,Prior,-0.29228838750753805,0,low,Some
subj_66,or,-2.8715708462560805,Competence,0.38523526582183737,1,high,Or
subj_66,or,-2.8715708462560805,Relevance,-0.13782258030088507,0,low,Or
subj_66,or,-2.8715708462560805,Prior,-1.239817159289743,0,low,Or
subj_66,some,-2.48133720445749,Competence,0.3273499385721433,1,high,Some
subj_66,some,-2.48133720445749,Relevance,1.4833595137124997,1,high,Some
subj_66,some,-2.48133720445749,Prior,1.711267629417278,1,high,Some
subj_67,or,0.28191879536939246,Competence,1.013421441137125,1,high,Or
subj_67,or,0.28191879536939246,Relevance,0.6745750438383805,1,high,Or
subj_67,or,0.28191879536939246,Prior,-1.5574641024891218,0,low,Or
subj_67,some,-1.207952027192666,Competence,1.2634410651199084,1,high,Some
subj_67,some,-1.207952027192666,Relevance,-1.2423813696953931,0,low,Some
subj_67,some,-1.207952027192666,Prior,1.0815829311380987,1,high,Some
subj_67,or,0.11313805353075837,Competence,0.9750648770983934,1,high,Or
subj_67,or,0.11313805353075837,Relevance,-0.06663945972037912,0,low,Or
subj_67,or,0.11313805353075837,Prior,1.4258149881374544,1,high,Or
subj_67,some,0.6264178886698462,Competence,-1.0296920367049667,0,low,Some
subj_67,some,0.6264178886698462,Relevance,0.7689616699611167,1,high,Some
subj_67,some,0.6264178886698462,Prior,0.28087079204965704,1,high,Some
subj_67,or,-0.5588665273484879,Competence,-1.1996633008945399,0,low,Or
subj_67,or,-0.5588665273484879,Relevance,-0.381996417549975,0,low,Or
subj_67,or,-0.5588665273484879,Prior,0.20501925463340936,1,high,Or
subj_67,some,1.3410557684263889,Competence,0.044858509048814214,1,high,Some
subj_67,some,1.3410557684263889,Relevance,-1.0311789585923752,0,low,Some
subj_67,some,1.3410557684263889,Prior,-0.03338166115778128,0,low,Some
subj_67,or,1.641119368295124,Competence,-0.112545396834526,0,low,Or
subj_67,or,1.641119368295124,Relevance,-0.45130259808590956,0,low,Or
subj_67,or,1.641119368295124,Prior,-0.33647608417831293,0,low,Or
subj_67,some,1.513566695200215,Competence,-0.9548851579702086,0,low,Some
subj_67,some,1.513566695200215,Relevance,1.729962089844535,1,high,Some
subj_67,some,1.513566695200215,Prior,-1.065966118133404,0,low,Some
subj_68,or,-1.6056550957537552,Competence,-1.5684316478520322,0,low,Or
subj_68,or,-1.6056550957537552,Relevance,-1.0850062547893888,0,low,Or
subj_68,or,-1.6056550957537552,Prior,-0.5583368853124577,0,low,Or
subj_68,some,0.17120867635163384,Competence,-0.20914084191692223,0,low,Some
subj_68,some,0.17120867635163384,Relevance,-1.2283240719866184,0,low,Some
subj_68,some,0.17120867635163384,Prior,-0.32571549629267615,0,low,Some
